;$FILEVERSION=1.1
;$STARTTIME=45822.7925831713
;
;   Start time: 14/06/2025 19:01:19.186.0
;   Generated by PCAN-View v5.3.0.942
;
;   Message Number
;   |         Time Offset (ms)
;   |         |        Type
;   |         |        |        ID (hex)
;   |         |        |        |     Data Length
;   |         |        |        |     |   Data Bytes (hex) ...
;   |         |        |        |     |   |
;---+--   ----+----  --+--  ----+---  +  -+ -- -- -- -- -- -- --
  1619)      2519.5  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  1620)      2520.0  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  1621)      2520.6  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  1622)      2521.2  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  1623)      2521.8  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  1624)      2522.3  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  1625)      2522.9  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  1626)      2523.5  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  1627)      2524.1  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  1628)      2524.7  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  1629)      2525.3  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  1630)      2525.9  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  1631)      2526.5  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  1632)      2527.0  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  1633)      2559.4  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  1634)      2560.0  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  1635)      2560.6  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  1636)      2561.1  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
  1637)      2561.7  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  1638)      2562.3  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  1639)      2562.9  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  1640)      2563.4  Rx     1807F401  8  00 01 5D A8 02 A0 82 00 
  1641)      2564.0  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  1642)      2564.6  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  1643)      2565.1  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  1644)      2565.7  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  1645)      2566.2  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  1646)      2566.7  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  1647)      2567.3  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  1648)      2567.8  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  1649)      2568.4  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  1650)      2568.9  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  1651)      2569.5  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  1652)      2570.0  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  1653)      2570.6  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  1654)      2571.2  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  1655)      2571.8  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  1656)      2572.3  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  1657)      2572.9  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  1658)      2573.5  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  1659)      2574.1  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  1660)      2574.7  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  1661)      2575.3  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  1662)      2575.9  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  1663)      2576.5  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  1664)      2577.0  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  1665)      2609.4  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  1666)      2610.0  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  1667)      2610.6  Rx     1802F401  8  8D 08 0B 6E 00 00 00 00 
  1668)      2611.2  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
  1669)      2611.7  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  1670)      2612.3  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  1671)      2612.9  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  1672)      2613.4  Rx     1807F401  8  00 01 5D A8 02 A0 84 00 
  1673)      2614.0  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  1674)      2614.6  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  1675)      2615.1  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  1676)      2615.7  Rx     1812F401  8  92 08 98 08 86 08 8F 08 
  1677)      2616.2  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  1678)      2616.7  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  1679)      2617.3  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  1680)      2617.8  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  1681)      2618.4  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  1682)      2618.9  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  1683)      2619.5  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  1684)      2620.0  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  1685)      2620.6  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  1686)      2621.1  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  1687)      2621.7  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  1688)      2622.3  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  1689)      2622.9  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  1690)      2623.5  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  1691)      2624.1  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  1692)      2624.7  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  1693)      2625.3  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  1694)      2625.9  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  1695)      2626.5  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  1696)      2627.0  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  1697)      2659.4  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  1698)      2660.0  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  1699)      2660.6  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  1700)      2661.1  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  1701)      2661.7  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  1702)      2662.3  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  1703)      2662.8  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  1704)      2663.4  Rx     1807F401  8  00 01 5D A8 02 A0 80 00 
  1705)      2664.0  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  1706)      2664.5  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  1707)      2665.1  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  1708)      2665.6  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  1709)      2666.2  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  1710)      2666.7  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  1711)      2667.3  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  1712)      2667.8  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  1713)      2668.4  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  1714)      2668.9  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  1715)      2669.5  Rx     1819F401  8  92 08 91 08 93 08 93 08 
  1716)      2670.0  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  1717)      2670.6  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  1718)      2671.1  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  1719)      2671.7  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  1720)      2672.3  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  1721)      2672.9  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  1722)      2673.5  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  1723)      2674.1  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  1724)      2674.7  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  1725)      2675.3  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  1726)      2675.9  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  1727)      2676.4  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  1728)      2677.0  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  1729)      2709.5  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  1730)      2710.0  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  1731)      2710.6  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  1732)      2711.2  Rx     1803F401  8  0C 95 08 04 8B 08 0C 00 
  1733)      2711.7  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  1734)      2712.3  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  1735)      2712.8  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  1736)      2713.4  Rx     1807F401  8  00 01 5D A8 02 A0 80 00 
  1737)      2714.0  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  1738)      2714.5  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  1739)      2715.1  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  1740)      2715.6  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  1741)      2716.2  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  1742)      2716.7  Rx     1814F401  8  94 08 91 08 91 08 95 08 
  1743)      2717.3  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  1744)      2717.9  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  1745)      2718.4  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  1746)      2718.9  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  1747)      2719.5  Rx     1819F401  8  92 08 91 08 93 08 93 08 
  1748)      2720.0  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  1749)      2720.6  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  1750)      2721.1  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  1751)      2721.7  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  1752)      2722.3  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  1753)      2722.9  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  1754)      2723.5  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  1755)      2724.1  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  1756)      2724.7  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  1757)      2725.3  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  1758)      2725.9  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  1759)      2726.4  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  1760)      2727.0  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  1761)      2759.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  1762)      2759.9  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  1763)      2760.5  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  1764)      2761.1  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
  1765)      2761.6  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  1766)      2762.2  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  1767)      2762.7  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  1768)      2763.3  Rx     1807F401  8  00 01 5D A8 02 A0 7F 00 
  1769)      2763.9  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  1770)      2764.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  1771)      2765.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  1772)      2765.6  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  1773)      2766.1  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  1774)      2766.7  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  1775)      2767.2  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  1776)      2767.7  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  1777)      2768.3  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  1778)      2768.8  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  1779)      2769.4  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  1780)      2770.0  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  1781)      2770.5  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  1782)      2771.1  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  1783)      2771.7  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  1784)      2772.3  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  1785)      2772.8  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  1786)      2773.5  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  1787)      2774.0  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  1788)      2774.6  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  1789)      2775.2  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  1790)      2775.8  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  1791)      2776.4  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  1792)      2776.9  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  1793)      2809.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  1794)      2809.9  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  1795)      2810.5  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  1796)      2811.0  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
  1797)      2811.6  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  1798)      2812.2  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  1799)      2812.7  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  1800)      2813.3  Rx     1807F401  8  00 01 5D A8 02 A0 80 00 
  1801)      2813.9  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  1802)      2814.5  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  1803)      2815.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  1804)      2815.6  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  1805)      2816.1  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  1806)      2816.7  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  1807)      2817.2  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  1808)      2817.8  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  1809)      2818.3  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  1810)      2818.8  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  1811)      2819.4  Rx     1819F401  8  92 08 91 08 93 08 93 08 
  1812)      2820.0  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  1813)      2820.5  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  1814)      2821.1  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  1815)      2821.7  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  1816)      2822.3  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  1817)      2822.9  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  1818)      2823.4  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  1819)      2824.0  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  1820)      2824.6  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  1821)      2825.2  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  1822)      2825.8  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  1823)      2826.4  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  1824)      2826.9  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  1825)      2859.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  1826)      2859.9  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  1827)      2860.5  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  1828)      2861.1  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
  1829)      2861.6  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  1830)      2862.2  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  1831)      2862.8  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  1832)      2863.3  Rx     1807F401  8  00 01 5D A8 02 A0 80 00 
  1833)      2863.9  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  1834)      2864.5  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  1835)      2865.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  1836)      2865.6  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  1837)      2866.2  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  1838)      2866.7  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  1839)      2867.2  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  1840)      2867.8  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  1841)      2868.3  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  1842)      2868.9  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  1843)      2869.4  Rx     1819F401  8  92 08 91 08 93 08 93 08 
  1844)      2870.0  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  1845)      2870.5  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  1846)      2871.1  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  1847)      2871.7  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  1848)      2872.3  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  1849)      2872.9  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  1850)      2873.5  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  1851)      2874.1  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  1852)      2874.6  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  1853)      2875.2  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  1854)      2875.8  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  1855)      2876.4  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  1856)      2877.0  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  1857)      2909.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  1858)      2910.3  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  1859)      2910.8  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  1860)      2911.4  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  1861)      2912.0  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  1862)      2912.5  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  1863)      2913.1  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  1864)      2913.7  Rx     1807F401  8  00 01 5D A8 02 A0 80 00 
  1865)      2914.2  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  1866)      2914.8  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  1867)      2915.4  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  1868)      2915.9  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  1869)      2916.5  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  1870)      2917.0  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  1871)      2917.6  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  1872)      2918.1  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  1873)      2918.6  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  1874)      2919.2  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  1875)      2919.8  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  1876)      2920.3  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  1877)      2920.8  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  1878)      2921.4  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  1879)      2922.0  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  1880)      2922.6  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  1881)      2923.2  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  1882)      2923.8  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  1883)      2924.4  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  1884)      2925.0  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  1885)      2925.6  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  1886)      2926.1  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  1887)      2926.7  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  1888)      2927.3  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  1889)      2959.3  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  1890)      2959.9  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  1891)      2960.5  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  1892)      2961.1  Rx     1803F401  8  0C 95 08 04 8B 08 0C 00 
  1893)      2961.6  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  1894)      2962.2  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  1895)      2962.8  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  1896)      2963.3  Rx     1807F401  8  00 01 5D A8 02 A0 82 00 
  1897)      2963.9  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  1898)      2964.5  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  1899)      2965.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  1900)      2965.6  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  1901)      2966.1  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  1902)      2966.6  Rx     1814F401  8  94 08 91 08 91 08 95 08 
  1903)      2967.2  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
  1904)      2967.8  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  1905)      2968.3  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  1906)      2968.8  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  1907)      2969.4  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  1908)      2969.9  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  1909)      2970.5  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  1910)      2971.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  1911)      2971.6  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  1912)      2972.2  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  1913)      2972.8  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  1914)      2973.4  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  1915)      2974.0  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  1916)      2974.6  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  1917)      2975.2  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  1918)      2975.8  Rx     182BF401  8  00 00 00 00 00 00 00 00 
  1919)      2976.4  Rx     182CF401  8  00 00 00 00 00 00 00 00 
  1920)      2976.9  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
  1921)      3009.4  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
  1922)      3009.9  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
  1923)      3010.5  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
  1924)      3011.1  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
  1925)      3011.6  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
  1926)      3012.2  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
  1927)      3012.8  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
  1928)      3013.3  Rx     1807F401  8  00 01 5D A8 02 A0 84 00 
  1929)      3013.9  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
  1930)      3014.5  Rx     1809F401  8  00 00 00 00 00 00 00 00 
  1931)      3015.0  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
  1932)      3015.5  Rx     1812F401  8  92 08 98 08 86 08 90 08 
  1933)      3016.1  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
  1934)      3016.6  Rx     1814F401  8  94 08 91 08 91 08 94 08 
  1935)      3017.2  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
  1936)      3017.8  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
  1937)      3018.3  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
  1938)      3018.8  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
  1939)      3019.4  Rx     1819F401  8  92 08 90 08 93 08 93 08 
  1940)      3019.9  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
  1941)      3020.5  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
  1942)      3021.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
  1943)      3021.6  Rx     1824F401  8  00 00 00 00 00 00 00 00 
  1944)      3022.2  Rx     1825F401  8  00 00 00 00 00 00 00 00 
  1945)      3022.8  Rx     1826F401  8  00 00 00 00 00 00 00 00 
  1946)      3023.4  Rx     1827F401  8  00 00 00 00 00 00 00 00 
  1947)      3024.0  Rx     1828F401  8  00 00 00 00 00 00 00 00 
  1948)      3024.6  Rx     1829F401  8  00 00 00 00 00 00 00 00 
  1949)      3025.2  Rx     182AF401  8  00 00 00 00 00 00 00 00 
  1950)      3025.8  Rx     182BF401  8  00 00 00 00 00 00 00 00 
